Date,Close/Last,Volume,Open,High,Low,Assets,"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Other Short Term Assets,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Liabilities,Payables & Accruals,Short Term Debt,Other Short Term Liabilities,Total Current Liabilities,Long Term Debt,Other Long Term Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital & Additional Paid-In Capital,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority Interest,Total Equity,Total Liabilities & Equity
2019-06-04,68.45,15866730,67.61,68.5,66.7,,10325.54945054945,3575.098901098901,1716.989010989011,697.4615384615385,16315.098901098901,2941.1428571428573,35.0,14832.923076923076,17774.065934065933,34089.16483516483,,2283.087912087912,998.0,7846.692307692308,11127.78021978022,15399.956043956045,3769.3076923076924,19169.263736263736,30297.043956043955,0.0,270.0659340659341,3340.4505494505493,181.60439560439562,3792.120879120879,-11.0,3792.120879120879,34089.16483516483
2019-06-05,67.02,11779190,68.04,68.33,65.83,,10325.714285714286,3577.4285714285716,1717.2857142857142,695.0,16315.42857142857,2941.285714285714,35.0,14830.0,17771.285714285714,34086.71428571428,,2283.714285714286,998.0,7855.0,11136.714285714286,15400.142857142857,3755.0,19155.14285714286,30291.85714285714,0.0,274.2857142857143,3339.285714285714,181.28571428571428,3794.8571428571427,-11.0,3794.8571428571427,34086.71428571428
2019-06-06,67.59,10781680,66.92,67.97,66.265,,10325.87912087912,3579.7582417582416,1717.5824175824175,692.5384615384615,16315.758241758242,2941.4285714285716,35.0,14827.076923076924,17768.505494505494,34084.26373626374,,2284.3406593406594,998.0,7863.307692307692,11145.648351648351,15400.329670329671,3740.6923076923076,19141.021978021978,30286.67032967033,0.0,278.50549450549454,3338.120879120879,180.96703296703296,3797.5934065934066,-11.0,3797.5934065934066,34084.26373626374
2019-06-07,68.69,10495640,67.69,68.78,67.3,,10326.043956043955,3582.087912087912,1717.8791208791208,690.0769230769231,16316.087912087913,2941.5714285714284,35.0,14824.153846153846,17765.725274725275,34081.81318681319,,2284.967032967033,998.0,7871.615384615385,11154.582417582418,15400.516483516483,3726.3846153846152,19126.9010989011,30281.483516483517,0.0,282.72527472527474,3336.956043956044,180.64835164835165,3800.3296703296705,-11.0,3800.3296703296705,34081.81318681319
2019-06-10,70.54,15229200,69.0,71.46,69.0,,10326.538461538461,3589.076923076923,1718.7692307692307,682.6923076923076,16317.076923076924,2942.0,35.0,14815.384615384615,17757.384615384617,34074.46153846154,,2286.846153846154,998.0,7896.538461538462,11181.384615384615,15401.076923076924,3683.4615384615386,19084.53846153846,30265.923076923078,0.0,295.3846153846154,3333.4615384615386,179.69230769230768,3808.5384615384614,-11.0,3808.5384615384614,34074.46153846154
2019-06-11,71.24,11839510,71.58,72.22,70.2732,,10326.703296703297,3591.4065934065934,1719.065934065934,680.2307692307693,16317.406593406593,2942.1428571428573,35.0,14812.461538461539,17754.604395604394,34072.01098901099,,2287.4725274725274,998.0,7904.846153846154,11190.318681318682,15401.263736263736,3669.153846153846,19070.417582417584,30260.736263736264,0.0,299.6043956043956,3332.296703296703,179.37362637362637,3811.2747252747254,-11.0,3811.2747252747254,34072.01098901099
2019-06-12,69.59,9396217,69.53,70.37,69.2,,10326.868131868132,3593.736263736264,1719.3626373626373,677.7692307692307,16317.736263736264,2942.285714285714,35.0,14809.538461538461,17751.824175824175,34069.56043956044,,2288.098901098901,998.0,7913.153846153846,11199.252747252747,15401.45054945055,3654.846153846154,19056.296703296703,30255.54945054945,0.0,303.8241758241758,3331.131868131868,179.05494505494505,3814.010989010989,-11.0,3814.010989010989,34069.56043956044
2019-06-13,69.93,6790485,69.97,70.49,69.38,,10327.032967032967,3596.065934065934,1719.6593406593406,675.3076923076923,16318.065934065935,2942.4285714285716,35.0,14806.615384615385,17749.043956043955,34067.10989010989,,2288.7252747252746,998.0,7921.461538461539,11208.186813186814,15401.637362637362,3640.5384615384614,19042.175824175825,30250.362637362636,0.0,308.04395604395603,3329.967032967033,178.73626373626374,3816.747252747253,-11.0,3816.747252747253,34067.10989010989
2019-06-14,68.72,12119480,68.35,69.12,67.9,,10327.197802197803,3598.3956043956046,1719.956043956044,672.8461538461538,16318.395604395604,2942.5714285714284,35.0,14803.692307692309,17746.263736263736,34064.65934065934,,2289.3516483516482,998.0,7929.7692307692305,11217.12087912088,15401.824175824177,3626.2307692307695,19028.054945054944,30245.175824175825,0.0,312.2637362637363,3328.802197802198,178.41758241758242,3819.4835164835167,-11.0,3819.4835164835167,34064.65934065934
2019-06-17,69.11,9411062,69.09,69.98,68.9,,10327.692307692309,3605.3846153846152,1720.8461538461538,665.4615384615385,16319.384615384615,2943.0,35.0,14794.923076923076,17737.923076923078,34057.307692307695,,2291.230769230769,998.0,7954.692307692308,11243.923076923076,15402.384615384615,3583.3076923076924,18985.69230769231,30229.615384615383,0.0,324.9230769230769,3325.3076923076924,177.46153846153845,3827.6923076923076,-11.0,3827.6923076923076,34057.307692307695
2019-06-18,71.96,14507950,69.69,72.39,69.67,,10327.857142857143,3607.714285714286,1721.142857142857,663.0,16319.714285714286,2943.1428571428573,35.0,14792.0,17735.14285714286,34054.857142857145,,2291.8571428571427,998.0,7963.0,11252.857142857143,15402.57142857143,3569.0,18971.571428571428,30224.428571428572,0.0,329.14285714285717,3324.1428571428573,177.14285714285714,3830.4285714285716,-11.0,3830.4285714285716,34054.857142857145
2019-06-19,71.8,11999270,72.37,72.62,70.8,,10328.021978021978,3610.043956043956,1721.4395604395604,660.5384615384615,16320.043956043955,2943.285714285714,35.0,14789.076923076924,17732.362637362636,34052.406593406595,,2292.4835164835163,998.0,7971.307692307692,11261.791208791208,15402.758241758242,3554.6923076923076,18957.45054945055,30219.24175824176,0.0,333.3626373626374,3322.978021978022,176.82417582417582,3833.164835164835,-11.0,3833.164835164835,34052.406593406595
2019-06-20,72.74,9871805,73.19,73.67,72.228,,10328.186813186812,3612.3736263736264,1721.7362637362637,658.0769230769231,16320.373626373626,2943.4285714285716,35.0,14786.153846153846,17729.582417582416,34049.956043956045,,2293.1098901098903,998.0,7979.615384615385,11270.725274725275,15402.945054945056,3540.3846153846152,18943.32967032967,30214.054945054944,0.0,337.5824175824176,3321.813186813187,176.5054945054945,3835.901098901099,-11.0,3835.901098901099,34049.956043956045
2019-06-21,72.72,15244480,72.31,73.17,72.31,,10328.351648351649,3614.703296703297,1722.032967032967,655.6153846153846,16320.703296703297,2943.5714285714284,35.0,14783.23076923077,17726.802197802197,34047.505494505494,,2293.736263736264,998.0,7987.923076923077,11279.65934065934,15403.131868131868,3526.076923076923,18929.20879120879,30208.86813186813,0.0,341.80219780219784,3320.6483516483518,176.1868131868132,3838.6373626373625,-11.0,3838.6373626373625,34047.505494505494
2019-06-24,73.16,8893028,72.97,73.45,72.2,,10328.846153846154,3621.6923076923076,1722.923076923077,648.2307692307693,16321.692307692309,2944.0,35.0,14774.461538461539,17718.46153846154,34040.153846153844,,2295.6153846153848,998.0,8012.846153846154,11306.461538461539,15403.692307692309,3483.153846153846,18886.846153846152,30193.30769230769,0.0,354.46153846153845,3317.153846153846,175.23076923076923,3846.846153846154,-11.0,3846.846153846154,34040.153846153844
2019-06-25,72.55,8953434,73.23,74.135,72.52,,10329.010989010989,3624.021978021978,1723.2197802197802,645.7692307692307,16322.021978021978,2944.1428571428573,35.0,14771.538461538461,17715.68131868132,34037.703296703294,,2296.2417582417584,998.0,8021.153846153846,11315.395604395604,15403.87912087912,3468.846153846154,18872.725274725275,30188.120879120877,0.0,358.6813186813187,3315.989010989011,174.9120879120879,3849.5824175824177,-11.0,3849.5824175824177,34037.703296703294
2019-06-26,74.95,13807970,73.76,75.695,73.65,,10329.175824175823,3626.3516483516482,1723.5164835164835,643.3076923076923,16322.351648351649,2944.285714285714,35.0,14768.615384615385,17712.9010989011,34035.25274725275,,2296.868131868132,998.0,8029.461538461539,11324.329670329671,15404.065934065935,3454.5384615384614,18858.604395604394,30182.934065934067,0.0,362.9010989010989,3314.8241758241757,174.5934065934066,3852.3186813186812,-11.0,3852.3186813186812,34035.25274725275
2019-06-27,75.43,11151880,75.34,75.9,75.17,,10329.34065934066,3628.6813186813188,1723.8131868131868,640.8461538461538,16322.681318681318,2944.4285714285716,35.0,14765.692307692309,17710.120879120877,34032.8021978022,,2297.4945054945056,998.0,8037.7692307692305,11333.263736263736,15404.252747252747,3440.2307692307695,18844.483516483517,30177.747252747253,0.0,367.1208791208791,3313.6593406593406,174.27472527472528,3855.054945054945,-11.0,3855.054945054945,34032.8021978022
2019-06-28,76.07,29217470,75.66,76.44,74.81,,10329.505494505494,3631.010989010989,1724.10989010989,638.3846153846154,16323.010989010989,2944.5714285714284,35.0,14762.76923076923,17707.340659340658,34030.35164835165,,2298.120879120879,998.0,8046.076923076923,11342.197802197803,15404.439560439561,3425.923076923077,18830.362637362636,30172.56043956044,0.0,371.34065934065933,3312.4945054945056,173.95604395604397,3857.7912087912086,-11.0,3857.7912087912086,34030.35164835165
2019-07-01,77.52,17705710,80.67,80.76,77.08,,10330.0,3638.0,1725.0,631.0,16324.0,2945.0,35.0,14754.0,17699.0,34023.0,,2300.0,998.0,8071.0,11369.0,15405.0,3383.0,18788.0,30157.0,0.0,384.0,3309.0,173.0,3866.0,-11.0,3866.0,34023.0
2019-07-02,77.01,7079400,77.28,77.48,76.62,,10373.782608695652,3624.4347826086955,1725.5326086956522,631.554347826087,16355.304347826086,2946.0,35.0,14722.891304347826,17668.891304347828,34024.19565217391,,2303.271739130435,1019.7608695652174,8048.228260869565,11371.260869565218,15383.489130434782,3386.086956521739,18769.57608695652,30140.83695652174,0.0,386.14130434782606,3323.978260869565,173.2391304347826,3883.358695652174,-11.0,3883.358695652174,34024.19565217391
2019-07-03,76.63,5290377,77.07,77.23,76.05,,10417.565217391304,3610.8695652173915,1726.0652173913043,632.1086956521739,16386.608695652172,2947.0,35.0,14691.782608695652,17638.782608695652,34025.391304347824,,2306.5434782608695,1041.5217391304348,8025.45652173913,11373.521739130434,15361.978260869566,3389.1739130434785,18751.152173913044,30124.67391304348,0.0,388.2826086956522,3338.9565217391305,173.47826086956522,3900.717391304348,-11.0,3900.717391304348,34025.391304347824
2019-07-05,76.66,9220821,74.2,76.72,74.1,,10505.130434782608,3583.7391304347825,1727.1304347826087,633.2173913043479,16449.217391304348,2949.0,35.0,14629.565217391304,17578.565217391304,34027.782608695656,,2313.086956521739,1085.0434782608695,7979.913043478261,11378.04347826087,15318.95652173913,3395.3478260869565,18714.304347826088,30092.347826086956,0.0,392.5652173913044,3368.913043478261,173.95652173913044,3935.4347826086955,-11.0,3935.4347826086955,34027.782608695656
2019-07-08,76.63,7924854,75.98,77.03,75.93,,10636.478260869566,3543.0434782608695,1728.7282608695652,634.8804347826087,16543.130434782608,2952.0,35.0,14536.239130434782,17488.239130434784,34031.36956521739,,2322.9021739130435,1150.3260869565217,7911.597826086957,11384.826086956522,15254.423913043478,3404.608695652174,18659.032608695652,30043.858695652172,0.0,398.9891304347826,3413.8478260869565,174.67391304347825,3987.5108695652175,-11.0,3987.5108695652175,34031.36956521739
2019-07-09,76.55,7506644,76.44,76.84,75.84,,10680.260869565218,3529.478260869565,1729.2608695652175,635.4347826086956,16574.434782608696,2953.0,35.0,14505.130434782608,17458.130434782608,34032.565217391304,,2326.1739130434785,1172.086956521739,7888.826086956522,11387.08695652174,15232.91304347826,3407.695652173913,18640.608695652172,30027.695652173912,0.0,401.1304347826087,3428.8260869565215,174.91304347826087,4004.8695652173915,-11.0,4004.8695652173915,34032.565217391304
2019-07-10,74.36,15075740,76.83,76.91,74.08,,10724.04347826087,3515.913043478261,1729.7934782608695,635.9891304347826,16605.739130434784,2954.0,35.0,14474.021739130434,17428.021739130436,34033.760869565216,,2329.445652173913,1193.8478260869565,7866.054347826087,11389.347826086956,15211.402173913044,3410.782608695652,18622.184782608696,30011.532608695652,0.0,403.27173913043475,3443.804347826087,175.15217391304347,4022.228260869565,-11.0,4022.228260869565,34033.760869565216
2019-07-11,73.71,14298370,74.52,75.78,73.299,,10767.826086956522,3502.3478260869565,1730.3260869565217,636.5434782608696,16637.043478260868,2955.0,35.0,14442.91304347826,17397.91304347826,34034.95652173913,,2332.717391304348,1215.608695652174,7843.282608695652,11391.608695652174,15189.891304347826,3413.8695652173915,18603.760869565216,29995.369565217392,0.0,405.4130434782609,3458.782608695652,175.3913043478261,4039.586956521739,-11.0,4039.586956521739,34034.95652173913
2019-07-12,74.9,8028070,74.25,74.98,73.66,,10811.608695652174,3488.782608695652,1730.858695652174,637.0978260869565,16668.347826086956,2956.0,35.0,14411.804347826086,17367.804347826088,34036.15217391304,,2335.9891304347825,1237.3695652173913,7820.510869565217,11393.869565217392,15168.380434782608,3416.9565217391305,18585.33695652174,29979.206521739132,0.0,407.55434782608694,3473.7608695652175,175.6304347826087,4056.945652173913,-11.0,4056.945652173913,34036.15217391304
2019-07-15,75.43,8898617,75.15,75.9,74.79,,10942.95652173913,3448.086956521739,1732.4565217391305,638.7608695652174,16762.260869565216,2959.0,35.0,14318.478260869566,17277.478260869564,34039.739130434784,,2345.804347826087,1302.6521739130435,7752.195652173913,11400.652173913044,15103.847826086956,3426.217391304348,18530.065217391304,29930.717391304348,0.0,413.97826086956525,3518.695652173913,176.34782608695653,4109.021739130435,-11.0,4109.021739130435,34039.739130434784
2019-07-16,75.67,9909569,75.11,76.5,74.55,,10986.739130434782,3434.521739130435,1732.9891304347825,639.3152173913044,16793.565217391304,2960.0,35.0,14287.369565217392,17247.369565217392,34040.934782608696,,2349.0760869565215,1324.413043478261,7729.423913043478,11402.91304347826,15082.33695652174,3429.304347826087,18511.641304347828,29914.554347826088,0.0,416.1195652173913,3533.673913043478,176.58695652173913,4126.380434782609,-11.0,4126.380434782609,34040.934782608696
2019-07-17,75.76,20602290,78.57,79.4,75.71,,11030.521739130434,3420.9565217391305,1733.5217391304348,639.8695652173913,16824.869565217392,2961.0,35.0,14256.260869565218,17217.260869565216,34042.13043478261,,2352.3478260869565,1346.1739130434783,7706.652173913044,11405.173913043478,15060.826086956522,3432.391304347826,18493.217391304348,29898.391304347828,0.0,418.2608695652174,3548.6521739130435,176.82608695652175,4143.739130434783,-11.0,4143.739130434783,34042.13043478261
2019-07-18,74.37,12585090,74.97,75.35,74.05,,11074.304347826086,3407.391304347826,1734.054347826087,640.4239130434783,16856.17391304348,2962.0,35.0,14225.152173913044,17187.152173913044,34043.32608695652,,2355.6195652173915,1367.9347826086955,7683.880434782609,11407.434782608696,15039.315217391304,3435.478260869565,18474.793478260868,29882.228260869564,0.0,420.4021739130435,3563.6304347826085,177.06521739130434,4161.097826086957,-11.0,4161.097826086957,34043.32608695652
2019-07-19,75.0,14477780,74.42,75.71,74.42,,11118.08695652174,3393.826086956522,1734.5869565217392,640.9782608695652,16887.478260869564,2963.0,35.0,14194.04347826087,17157.043478260868,34044.52173913043,,2358.891304347826,1389.695652173913,7661.108695652174,11409.695652173914,15017.804347826088,3438.5652173913045,18456.369565217392,29866.065217391304,0.0,422.54347826086956,3578.608695652174,177.30434782608697,4178.45652173913,-11.0,4178.45652173913,34044.52173913043
2019-07-22,75.95,9645759,75.06,76.62,75.06,,11249.434782608696,3353.1304347826085,1736.1847826086957,642.6413043478261,16981.391304347828,2966.0,35.0,14100.717391304348,17066.717391304348,34048.108695652176,,2368.7065217391305,1454.9782608695652,7592.79347826087,11416.478260869566,14953.271739130434,3447.8260869565215,18401.097826086956,29817.57608695652,0.0,428.9673913043478,3623.5434782608695,178.02173913043478,4230.532608695652,-11.0,4230.532608695652,34048.108695652176
2019-07-23,74.12,14420370,75.34,75.59,73.31,,11293.217391304348,3339.5652173913045,1736.7173913043478,643.195652173913,17012.695652173912,2967.0,35.0,14069.608695652174,17036.608695652172,34049.30434782609,,2371.978260869565,1476.7391304347825,7570.021739130435,11418.739130434782,14931.760869565218,3450.913043478261,18382.67391304348,29801.41304347826,0.0,431.10869565217394,3638.521739130435,178.2608695652174,4247.891304347826,-11.0,4247.891304347826,34049.30434782609
2019-07-24,75.87,14012730,74.01,76.42,73.68,,11337.0,3326.0,1737.25,643.75,17044.0,2968.0,35.0,14038.5,17006.5,34050.5,,2375.25,1498.5,7547.25,11421.0,14910.25,3454.0,18364.25,29785.25,0.0,433.25,3653.5,178.5,4265.25,-11.0,4265.25,34050.5
2019-07-25,75.35,7299472,75.84,76.14,75.0965,,11380.782608695652,3312.4347826086955,1737.7826086956522,644.304347826087,17075.304347826088,2969.0,35.0,14007.391304347826,16976.391304347824,34051.69565217391,,2378.521739130435,1520.2608695652175,7524.478260869565,11423.260869565218,14888.739130434782,3457.086956521739,18345.82608695652,29769.08695652174,0.0,435.39130434782606,3668.478260869565,178.73913043478262,4282.608695652174,-11.0,4282.608695652174,34051.69565217391
2019-07-26,75.22,8262592,75.11,75.85,74.85,,11424.565217391304,3298.8695652173915,1738.3152173913043,644.8586956521739,17106.608695652172,2970.0,35.0,13976.282608695652,16946.282608695652,34052.891304347824,,2381.7934782608695,1542.0217391304348,7501.70652173913,11425.521739130434,14867.228260869566,3460.1739130434785,18327.402173913044,29752.92391304348,0.0,437.5326086956522,3683.4565217391305,178.97826086956522,4299.967391304348,-11.0,4299.967391304348,34052.891304347824
2019-07-29,74.97,8237515,75.16,76.32,74.67,,11555.91304347826,3258.173913043478,1739.9130434782608,646.5217391304348,17200.521739130436,2973.0,35.0,13882.95652173913,16855.956521739132,34056.47826086957,,2391.608695652174,1607.304347826087,7433.391304347826,11432.304347826086,14802.695652173912,3469.4347826086955,18272.130434782608,29704.434782608696,0.0,443.95652173913044,3728.391304347826,179.69565217391303,4352.04347826087,-11.0,4352.04347826087,34056.47826086957
2019-07-30,74.81,7397857,74.58,75.07,74.36,,11599.695652173912,3244.608695652174,1740.445652173913,647.0760869565217,17231.82608695652,2974.0,35.0,13851.847826086956,16825.847826086956,34057.67391304348,,2394.8804347826085,1629.0652173913045,7410.619565217391,11434.565217391304,14781.184782608696,3472.521739130435,18253.706521739132,29688.271739130436,0.0,446.0978260869565,3743.3695652173915,179.93478260869566,4369.402173913044,-11.0,4369.402173913044,34057.67391304348
2019-07-31,73.16,14052750,74.83,75.28,72.757,,11643.478260869566,3231.0434782608695,1740.9782608695652,647.6304347826087,17263.130434782608,2975.0,35.0,13820.739130434782,16795.739130434784,34058.86956521739,,2398.1521739130435,1650.8260869565217,7387.847826086956,11436.826086956522,14759.673913043478,3475.608695652174,18235.282608695652,29672.108695652172,0.0,448.2391304347826,3758.3478260869565,180.17391304347825,4386.760869565217,-11.0,4386.760869565217,34058.86956521739
2019-08-01,71.2,29729750,68.88,73.71,68.25,,11687.260869565218,3217.478260869565,1741.5108695652175,648.1847826086956,17294.434782608696,2976.0,35.0,13789.630434782608,16765.630434782608,34060.065217391304,,2401.4239130434785,1672.586956521739,7365.076086956522,11439.08695652174,14738.16304347826,3478.695652173913,18216.858695652172,29655.945652173912,0.0,450.3804347826087,3773.326086956522,180.41304347826087,4404.119565217391,-11.0,4404.119565217391,34060.065217391304
2019-08-02,71.15,12649400,70.44,71.525,70.0102,,11731.04347826087,3203.913043478261,1742.0434782608695,648.7391304347826,17325.739130434784,2977.0,35.0,13758.521739130434,16735.521739130436,34061.260869565216,,2404.695652173913,1694.3478260869565,7342.304347826087,11441.347826086956,14716.652173913044,3481.782608695652,18198.434782608696,29639.782608695652,0.0,452.52173913043475,3788.304347826087,180.65217391304347,4421.478260869565,-11.0,4421.478260869565,34061.260869565216
2019-08-05,68.8,13071790,69.97,70.84,68.56,,11862.391304347826,3163.217391304348,1743.641304347826,650.4021739130435,17419.652173913044,2980.0,35.0,13665.195652173912,16645.195652173912,34064.84782608696,,2414.5108695652175,1759.6304347826085,7273.989130434783,11448.130434782608,14652.119565217392,3491.0434782608695,18143.16304347826,29591.293478260868,0.0,458.94565217391306,3833.2391304347825,181.3695652173913,4473.554347826087,-11.0,4473.554347826087,34064.84782608696
2019-08-06,68.17,13189860,69.52,69.93,67.38,,11906.173913043478,3149.6521739130435,1744.1739130434783,650.9565217391305,17450.956521739132,2981.0,35.0,13634.08695652174,16615.08695652174,34066.04347826087,,2417.782608695652,1781.391304347826,7251.217391304348,11450.391304347826,14630.608695652174,3494.1304347826085,18124.739130434784,29575.130434782608,0.0,461.0869565217391,3848.217391304348,181.6086956521739,4490.913043478261,-11.0,4490.913043478261,34066.04347826087
2019-08-07,69.4,8934864,67.26,69.6,67.12,,11949.95652173913,3136.086956521739,1744.7065217391305,651.5108695652174,17482.260869565216,2982.0,35.0,13602.978260869566,16584.978260869564,34067.239130434784,,2421.054347826087,1803.1521739130435,7228.445652173913,11452.652173913044,14609.097826086956,3497.217391304348,18106.315217391304,29558.967391304348,0.0,463.22826086956525,3863.195652173913,181.84782608695653,4508.271739130435,-11.0,4508.271739130435,34067.239130434784
2019-08-08,71.26,8367865,69.56,71.35,69.35,,11993.739130434782,3122.521739130435,1745.2391304347825,652.0652173913044,17513.565217391304,2983.0,35.0,13571.869565217392,16554.869565217392,34068.434782608696,,2424.326086956522,1824.913043478261,7205.673913043478,11454.91304347826,14587.58695652174,3500.304347826087,18087.891304347824,29542.804347826088,0.0,465.3695652173913,3878.173913043478,182.08695652173913,4525.630434782609,-11.0,4525.630434782609,34068.434782608696
2019-08-09,71.5,8702158,70.51,72.185,70.19,,12037.521739130434,3108.9565217391305,1745.7717391304348,652.6195652173913,17544.869565217392,2984.0,35.0,13540.760869565218,16524.760869565216,34069.63043478261,,2427.5978260869565,1846.6739130434783,7182.902173913044,11457.173913043478,14566.076086956522,3503.391304347826,18069.467391304348,29526.641304347824,0.0,467.5108695652174,3893.1521739130435,182.32608695652175,4542.989130434783,-11.0,4542.989130434783,34069.63043478261
2019-08-12,69.8,7364325,71.0,71.4799,69.73,,12168.869565217392,3068.2608695652175,1747.3695652173913,654.2826086956521,17638.782608695652,2987.0,35.0,13447.434782608696,16434.434782608696,34073.217391304344,,2437.413043478261,1911.9565217391305,7114.586956521739,11463.95652173913,14501.54347826087,3512.6521739130435,18014.195652173912,29478.152173913044,0.0,473.9347826086956,3938.086956521739,183.04347826086956,4595.065217391304,-11.0,4595.065217391304,34073.217391304344
2019-08-13,72.18,10320090,69.89,72.47,69.31,,12212.652173913044,3054.695652173913,1747.9021739130435,654.8369565217391,17670.08695652174,2988.0,35.0,13416.326086956522,16404.32608695652,34074.413043478264,,2440.6847826086955,1933.7173913043478,7091.815217391304,11466.217391304348,14480.032608695652,3515.7391304347825,17995.771739130436,29461.989130434784,0.0,476.07608695652175,3953.0652173913045,183.2826086956522,4612.423913043478,-11.0,4612.423913043478,34074.413043478264
2019-08-14,70.88,10337330,70.64,71.89,70.55,,12256.434782608696,3041.130434782609,1748.4347826086957,655.3913043478261,17701.391304347824,2989.0,35.0,13385.217391304348,16374.217391304348,34075.608695652176,,2443.9565217391305,1955.4782608695652,7069.04347826087,11468.478260869566,14458.521739130434,3518.826086956522,17977.347826086956,29445.82608695652,0.0,478.2173913043478,3968.0434782608695,183.52173913043478,4629.782608695652,-11.0,4629.782608695652,34075.608695652176
2019-08-15,71.16,9122466,71.44,72.19,70.59,,12300.217391304348,3027.5652173913045,1748.9673913043478,655.945652173913,17732.695652173912,2990.0,35.0,13354.108695652174,16344.108695652174,34076.80434782609,,2447.228260869565,1977.2391304347825,7046.271739130435,11470.739130434782,14437.010869565218,3521.913043478261,17958.92391304348,29429.66304347826,0.0,480.3586956521739,3983.021739130435,183.7608695652174,4647.141304347826,-11.0,4647.141304347826,34076.80434782609
2019-08-16,73.28,10404360,71.85,73.41,71.73,,12344.0,3014.0,1749.5,656.5,17764.0,2991.0,35.0,13323.0,16314.0,34078.0,,2450.5,1999.0,7023.5,11473.0,14415.5,3525.0,17940.5,29413.5,0.0,482.5,3998.0,184.0,4664.5,-11.0,4664.5,34078.0
2019-08-19,74.87,9690401,74.58,75.53,74.14,,12475.347826086956,2973.304347826087,1751.0978260869565,658.1630434782609,17857.91304347826,2994.0,35.0,13229.673913043478,16223.673913043478,34081.586956521736,,2460.3152173913045,2064.282608695652,6955.184782608696,11479.782608695652,14350.967391304348,3534.2608695652175,17885.228260869564,29365.010869565216,0.0,488.92391304347825,4042.9347826086955,184.7173913043478,4716.576086956522,-11.0,4716.576086956522,34081.586956521736
2019-08-20,76.07,9390323,74.57,76.435,74.33,,12519.130434782608,2959.7391304347825,1751.6304347826087,658.7173913043479,17889.217391304348,2995.0,35.0,13198.565217391304,16193.565217391304,34082.782608695656,,2463.586956521739,2086.0434782608695,6932.413043478261,11482.04347826087,14329.45652173913,3537.3478260869565,17866.804347826088,29348.847826086956,0.0,491.0652173913044,4057.913043478261,184.95652173913044,4733.934782608696,-11.0,4733.934782608696,34082.782608695656
2019-08-21,76.7,11005470,76.5,77.19,75.99,,12562.91304347826,2946.173913043478,1752.1630434782608,659.2717391304348,17920.521739130436,2996.0,35.0,13167.45652173913,16163.45652173913,34083.97826086957,,2466.858695652174,2107.804347826087,6909.641304347826,11484.304347826086,14307.945652173912,3540.4347826086955,17848.380434782608,29332.684782608696,0.0,493.20652173913044,4072.891304347826,185.19565217391303,4751.29347826087,-11.0,4751.29347826087,34083.97826086957
2019-08-22,77.15,7199830,76.91,77.95,76.6,,12606.695652173912,2932.608695652174,1752.695652173913,659.8260869565217,17951.82608695652,2997.0,35.0,13136.347826086956,16133.347826086956,34085.17391304348,,2470.1304347826085,2129.565217391304,6886.869565217392,11486.565217391304,14286.434782608696,3543.521739130435,17829.956521739132,29316.521739130436,0.0,495.3478260869565,4087.869565217391,185.43478260869566,4768.652173913044,-11.0,4768.652173913044,34085.17391304348
2019-08-23,73.52,16481000,76.12,79.1,73.22,,12650.478260869564,2919.0434782608695,1753.2282608695652,660.3804347826087,17983.130434782608,2998.0,35.0,13105.239130434782,16103.239130434782,34086.36956521739,,2473.4021739130435,2151.326086956522,6864.097826086956,11488.826086956522,14264.923913043478,3546.608695652174,17811.532608695652,29300.358695652172,0.0,497.4891304347826,4102.847826086956,185.67391304347825,4786.010869565218,-11.0,4786.010869565218,34086.36956521739
2019-08-26,72.91,11157100,74.9,75.09,72.52,,12781.826086956522,2878.3478260869565,1754.8260869565217,662.0434782608696,18077.043478260868,3001.0,35.0,13011.91304347826,16012.91304347826,34089.95652173913,,2483.217391304348,2216.608695652174,6795.782608695652,11495.608695652174,14200.391304347826,3555.8695652173915,17756.260869565216,29251.869565217392,0.0,503.9130434782609,4147.782608695652,186.3913043478261,4838.086956521739,-11.0,4838.086956521739,34089.95652173913
2019-08-27,73.97,7305375,73.68,74.38,73.2,,12825.608695652174,2864.782608695652,1755.358695652174,662.5978260869565,18108.347826086956,3002.0,35.0,12980.804347826088,15982.804347826088,34091.15217391304,,2486.4891304347825,2238.369565217391,6773.010869565218,11497.869565217392,14178.880434782608,3558.9565217391305,17737.83695652174,29235.706521739132,0.0,506.05434782608694,4162.760869565217,186.6304347826087,4855.445652173913,-11.0,4855.445652173913,34091.15217391304
2019-08-28,74.35,5679043,73.79,74.88,72.91,,12869.391304347826,2851.217391304348,1755.891304347826,663.1521739130435,18139.652173913044,3003.0,35.0,12949.695652173912,15952.695652173912,34092.34782608696,,2489.7608695652175,2260.130434782609,6750.239130434783,11500.130434782608,14157.369565217392,3562.0434782608695,17719.41304347826,29219.543478260868,0.0,508.19565217391306,4177.739130434783,186.8695652173913,4872.804347826087,-11.0,4872.804347826087,34092.34782608696
