Date,Close/Last,Volume,Open,High,Low,CrudeOilUSDM
2019-09-19,78.23,5451003,79.24,80.0,78.21,60.553999999999995
2019-09-20,76.44,9502747,78.2,78.7,76.17,60.45533333333333
2019-09-23,77.24,6264899,76.67,77.91,76.0564,60.15933333333333
2019-09-24,75.23,10446110,78.08,78.3,74.63,60.06066666666666
2019-09-25,77.26,5700037,75.03,77.49,74.88,59.961999999999996
2019-09-26,77.35,3803609,77.16,77.69,75.94,59.86333333333333
2019-09-27,76.63,5013911,77.01,78.2,76.21,59.76466666666666
2019-09-30,76.28,5286277,76.89,76.95,76.02,59.468666666666664
2019-10-01,75.47,7049574,77.06,78.06,74.97,59.37
2019-10-02,73.99,6288051,75.26,75.71,73.77,59.47884792626728
2019-10-03,75.73,5633505,73.93,75.83,73.16,59.58769585253456
2019-10-04,77.49,4920357,76.32,77.56,75.84,59.69654377880184
2019-10-07,76.34,4400559,77.01,77.55,76.27,60.02308755760368
2019-10-08,72.85,9194400,75.52,75.82,72.81,60.13193548387096
2019-10-09,74.35,5271440,73.91,74.8,73.56,60.24078341013824
2019-10-10,74.97,6199401,74.35,75.9656,74.17,60.34963133640552
2019-10-11,76.7,7398164,76.19,77.82,76.01,60.4584792626728
2019-10-14,76.3,4660287,76.65,77.37,76.28,60.785023041474645
2019-10-15,77.82,5241661,76.88,77.98,76.28,60.893870967741925
2019-10-16,78.23,6366587,77.49,78.32,77.28,61.002718894009206
2019-10-17,78.97,5923920,78.7,79.96,78.4,61.111566820276494
2019-10-18,77.68,6110981,78.62,79.22,77.6725,61.220414746543774
2019-10-21,78.98,5307232,78.38,79.09,78.01,61.546958525345616
2019-10-22,78.47,5107829,78.93,79.07,78.2405,61.6558064516129
2019-10-23,77.24,5937606,77.21,78.13,76.87,61.76465437788018
2019-10-24,78.99,5422321,78.06,79.02,77.59,61.87350230414746
2019-10-25,80.17,6712346,79.0,80.23,78.91,61.98235023041474
2019-10-28,83.05,9949753,80.55,83.13,80.54,62.30889400921658
2019-10-29,81.66,4993553,82.75,82.85,81.44,62.41774193548386
2019-10-30,81.44,3970995,82.1,82.2482,80.85,62.52658986175114
2019-10-31,80.44,5693660,81.44,81.47,79.84,62.63543778801842
2019-11-01,83.58,8620326,81.59,83.65,81.25,62.7442857142857
2019-11-04,85.09,8389196,84.54,85.87,84.3082,63.05531168831168
2019-11-05,85.46,7280027,85.2,85.74,84.73,63.15898701298701
2019-11-06,84.63,9755311,85.34,85.605,84.2242,63.262662337662334
2019-11-07,89.98,30254020,89.83,92.5,88.32,63.36633766233766
2019-11-08,94.03,16375240,89.98,94.11,89.6,63.470012987012986
2019-11-11,91.84,11301320,91.71,92.5244,90.89,63.781038961038966
2019-11-12,90.97,9335820,92.18,92.25,90.17,63.884714285714296
2019-11-13,90.47,9519644,90.7,91.9,89.62,63.988389610389625
2019-11-14,90.48,8794397,90.31,90.58,89.43,64.09206493506495
2019-11-15,90.81,25491090,92.6,93.94,90.5801,64.19574025974028
2019-11-18,90.48,10367010,90.81,91.975,89.28,64.50676623376626
2019-11-19,87.96,18096640,91.25,91.39,86.68,64.61044155844158
2019-11-20,85.62,13050440,87.82,88.36,85.31,64.71411688311692
2019-11-21,85.11,10180380,84.79,86.3,84.55,64.81779220779224
2019-11-22,84.89,6166677,85.29,85.82,84.53,64.92146753246756
2019-11-25,85.29,8967364,85.76,86.29,85.08,65.23249350649354
2019-11-26,84.63,11587630,85.25,85.545,84.14,65.33616883116886
2019-11-27,84.8,5217649,85.16,85.31,84.4713,65.4398441558442
2019-11-29,83.55,3882382,84.51,85.1,83.42,65.64719480519484
2019-12-02,82.45,7677407,83.98,84.29,82.31,65.78188830804544
2019-12-03,80.58,11241840,81.38,81.39,79.81,65.70923116154538
2019-12-04,82.08,8478868,80.92,82.44,80.45,65.63657401504531
2019-12-05,82.585,6362029,82.65,83.4409,81.78,65.56391686854525
2019-12-06,83.82,6861714,83.45,84.25,83.42,65.49125972204519
2019-12-09,84.92,8464304,84.0,85.3,83.8401,65.27328828254498
2019-12-10,84.115,8085329,85.04,85.33,83.69,65.20063113604492
2019-12-11,86.99,9577072,84.84,87.1,84.76,65.12797398954486
2019-12-12,89.05,12174230,86.84,89.229,86.37,65.05531684304479
2019-12-13,87.83,12270500,88.91,89.7,87.564,64.98265969654473
2019-12-16,88.43,8719995,89.28,90.46,88.35,64.76468825704454
2019-12-17,88.32,7487131,89.0,89.04,87.68,64.69203111054446
2019-12-18,87.98,5869644,88.54,88.65,87.59,64.6193739640444
2019-12-19,88.49,7802786,88.36,88.701,87.62,64.54671681754434
2019-12-20,88.85,17593140,88.82,89.85,88.18,64.47405967104427
2019-12-23,88.45,7277068,89.01,89.33,88.245,64.25608823154408
2019-12-24,88.77,2435244,88.62,88.81,87.98,64.18343108504402
2019-12-26,88.4,5072875,88.92,88.96,87.9965,64.0381167920439
2019-12-27,88.8,5809692,88.9,88.95,88.09,63.965459645543824
2019-12-30,88.43,6545516,88.71,88.78,87.31,63.74748820604363
2019-12-31,88.23,5173531,87.99,88.77,87.88,63.674831059543564
2020-01-02,88.69,8416991,89.05,89.81,88.08,63.324797335203385
2020-01-03,87.02,8340945,87.26,87.64,86.44,63.04742075736328
2020-01-06,86.51,8383247,85.91,86.55,85.54,62.21529102384294
2020-01-07,88.97,8477788,87.04,89.49,86.91,61.93791444600282
2020-01-08,88.71,7621947,88.9,89.47,87.92,61.66053786816271
2020-01-09,89.91,9182018,89.66,90.72,88.83,61.3831612903226
2020-01-10,90.26,9670161,90.51,92.39,89.87,61.10578471248249
2020-01-13,90.97,10372100,91.05,92.73,90.5485,60.27365497896215
2020-01-14,90.56,7801839,91.13,91.61,90.29,59.996278401122034
2020-01-15,89.67,7259093,90.75,91.18,89.25,59.718901823281925
2020-01-16,91.79,9295519,90.22,92.229,89.82,59.44152524544181
2020-01-17,95.91,23694370,93.0,96.17,92.95,59.164148667601694
2020-01-21,94.54,10868540,95.33,95.7199,93.4229,58.054642356241246
2020-01-22,92.97,8342302,95.26,95.39,92.71,57.77726577840113
2020-01-23,92.0,11282020,92.85,92.95,91.46,57.49988920056102
2020-01-24,89.65,9471659,92.68,93.25,88.83,57.222512622720906
2020-01-27,87.05,9240203,87.304,88.22,86.45,56.390382889200566
2020-01-28,89.15,9186993,88.15,89.54,87.3861,56.11300631136045
2020-01-29,88.23,8167966,88.66,89.02,87.35,55.83562973352034
2020-01-30,87.78,8379356,87.31,87.86,86.19,55.55825315568023
2020-01-31,85.31,9503569,87.05,87.1677,85.04,55.28087657784012
2020-02-03,86.48,7794550,85.55,86.58,85.16,53.484763322884014
2020-02-04,88.93,9236376,88.25,88.95,87.37,52.72539498432602
2020-02-05,90.91,14220870,90.99,91.14,89.27,51.96602664576803
2020-02-06,90.61,21059030,88.06,90.775,86.19,51.206658307210034
2020-02-07,87.42,10725090,89.62,90.03,87.38,50.44728996865204
2020-02-10,88.6,7481257,86.78,88.635,86.5,48.169184952978064
2020-02-11,90.0,9452795,89.37,91.47,88.9,47.409816614420066
2020-02-12,91.72,9824153,91.65,92.44,91.29,46.650448275862075
2020-02-13,90.03,8428261,91.03,91.3799,89.7772,45.891079937304085
2020-02-14,89.6,6256463,90.55,90.8,88.79,45.131711598746094
2020-02-18,88.03,7251738,87.83,89.0,87.525,42.094238244514116
2020-02-19,90.56,7820938,88.92,90.62,88.65,41.334869905956126
2020-02-20,89.47,9754899,90.81,91.88,88.68,40.575501567398135
2020-02-21,87.03,12260940,88.56,89.03,86.33,39.81613322884014
2020-02-24,83.32,12158500,83.9,84.83,82.71,37.53802821316616
2020-02-25,80.22,14724970,83.94,84.4,79.64,36.77865987460817
2020-02-26,79.66,13137750,81.0,82.03,79.09,36.019291536050176
2020-02-27,75.94,17898300,77.13,78.19,75.33,35.25992319749218
2020-02-28,78.3,20905480,73.76,79.81,73.34,34.50055485893418
2020-03-02,80.56,15043360,79.015,80.71,77.13,32.67070381231673
2020-03-03,78.56,16356240,80.82,82.65,77.83,32.35958944281526
2020-03-04,81.8,9894894,79.12,81.91,78.05,32.048475073313796
2020-03-05,79.17,9396192,79.46,81.37,78.7,31.737360703812328
2020-03-06,77.47,11536520,76.33,78.08,75.83,31.42624633431086
2020-03-09,72.64,13898510,72.4,76.1,71.83,30.492903225806458
2020-03-10,78.89,13615620,74.8,79.04,74.16,30.18178885630499
2020-03-11,74.62,13385130,76.29,77.79,73.72,29.870674486803523
2020-03-12,67.02,19386250,69.52,72.53,67.0,29.559560117302055
2020-03-13,75.81,15971420,71.18,76.67,67.26,29.248445747800588
2020-03-16,64.48,16134660,68.28,71.17,64.46,28.315102639296185
2020-03-17,68.86,16864540,65.91,69.81,62.2,28.003988269794718
2020-03-18,61.19,18381230,63.56,65.56,58.0,27.69287390029325
2020-03-19,65.0,17127380,61.12,67.55,59.04,27.381759530791783
2020-03-20,60.91,16591460,65.03,67.98,60.79,27.070645161290315
2020-03-23,62.53,14920270,61.55,64.86,59.11,26.13730205278591
2020-03-24,65.46,18966800,66.0,67.62,62.19,25.82618768328444
2020-03-25,63.08,15969790,65.9,66.96,62.46,25.515073313782974
2020-03-26,68.98,15837900,64.0,69.655,63.25,25.203958944281506
2020-03-27,66.59,9739098,66.5,69.12,65.93,24.89284457478004
2020-03-30,69.03,9880831,67.19,69.5,66.06,23.959501466275636
2020-03-31,67.65,13216270,69.3,70.36,66.66,23.64838709677417
2020-04-01,65.9,14167920,65.0,68.7,65.0,23.3372727272727
2020-04-02,68.02,15432870,65.87,68.26,65.31,23.59352236652234
2020-04-03,65.23,8600729,67.68,68.69,64.55,23.84977200577198
2020-04-06,70.95,12153090,68.5,71.37,67.65,24.6185209235209
2020-04-07,72.73,11285560,73.66,74.9,70.86,24.87477056277054
2020-04-08,73.33,10695610,73.7,74.375,72.42,25.13102020202018
2020-04-09,71.58,15465070,74.62,74.84,70.0,25.38726984126982
2020-04-13,73.3,7896541,71.71,73.51,71.44,26.41226839826838
2020-04-14,77.55,11314130,75.0,77.665,74.975,26.66851803751802
2020-04-15,75.99,9951706,75.864,76.34,74.03,26.92476767676766
2020-04-16,76.85,8819658,76.86,77.69,75.38,27.1810173160173
2020-04-17,76.17,9925952,77.32,78.25,75.48,27.437266955266942
2020-04-20,74.31,7217662,75.022,76.23,74.1,28.20601587301586
2020-04-21,71.84,9273758,73.31,73.97,71.75,28.4622655122655
2020-04-22,74.68,7367881,73.79,75.34,72.75,28.718515151515142
2020-04-23,73.81,7673845,75.0,76.17,73.76,28.97476479076478
2020-04-24,76.04,6073839,73.92,76.11,73.66,29.23101443001442
2020-04-27,75.98,7219462,76.59,77.8201,75.49,29.99976334776334
2020-04-28,75.29,6250473,77.108,77.78,75.16,30.25601298701298
2020-04-29,78.97,11950170,77.17,79.24,76.83,30.51226262626262
2020-04-30,78.67,17113450,80.27,80.87,77.28,30.76851226551226
2020-05-01,75.64,9742126,76.85,77.59,74.68,31.0247619047619
2020-05-04,75.68,7202849,75.16,75.94,74.09,31.88629521016617
2020-05-05,77.63,7540822,76.75,78.81,76.56,32.17347297863426
2020-05-06,78.87,8179660,78.81,80.14,78.52,32.46065074710235
2020-05-07,78.83,7295662,79.7,80.17,78.2601,32.74782851557044
2020-05-08,80.56,7891915,79.7,81.09,79.36,33.03500628403853
2020-05-11,80.48,6604560,80.29,81.27,79.54,33.8965395894428
2020-05-12,78.42,7318108,81.29,81.79,78.4,34.18371735791089
2020-05-13,78.0,9584756,78.86,79.51,76.75,34.470895126378984
2020-05-14,79.87,9956772,77.5,80.0,76.47,34.758072894847075
2020-05-15,75.77,29597760,74.67,77.7,74.37,35.045250663315166
2020-05-18,79.94,13196130,77.27,80.18,77.21,35.90678396871944
2020-05-19,78.09,8118408,79.75,80.15,78.0,36.19396173718753
2020-05-20,80.63,11379190,79.96,81.96,79.69,36.48113950565562
2020-05-21,78.0,8141452,79.47,80.0906,77.8738,36.7683172741237
2020-05-22,78.7,5530399,78.26,78.76,77.29,37.0554950425918
2020-05-26,78.02,10067340,80.19,80.57,77.775,38.20420611646416
2020-05-27,79.29,9125850,78.27,79.32,76.16,38.49138388493225
2020-05-28,78.11,11170860,80.24,81.48,77.73,38.77856165340034
2020-05-29,80.88,10562460,78.7,81.2,77.9,39.06573942186843
2020-06-01,79.73,6477494,79.89,80.48,79.24,39.9272727272727
2020-06-02,84.63,13255330,79.93,84.8798,79.91,40.023479578392596
2020-06-03,84.11,13029320,84.95,85.95,83.62,40.11968642951249
2020-06-04,86.04,12108970,83.95,86.7,83.95,40.21589328063239
2020-06-05,88.55,11882090,88.0,89.48,87.82,40.31210013175229
2020-06-08,91.37,9748317,89.0,91.5,88.34,40.60072068511198
2020-06-09,89.75,7327712,90.23,90.39,89.06,40.696927536231875
2020-06-10,91.01,9079720,90.25,92.14,90.03,40.79313438735177
2020-06-11,84.02,15241700,88.62,89.055,83.91,40.889341238471665
2020-06-12,85.24,10113210,86.25,87.14,83.53,40.98554808959157
2020-06-15,86.39,9861051,83.67,86.57,83.1,41.27416864295125
2020-06-16,89.52,12646620,89.9,90.44,87.76,41.370375494071155
2020-06-17,89.94,7620251,90.68,91.085,89.3,41.46658234519105
2020-06-18,89.92,5709537,89.85,90.49,89.03,41.562789196310945
2020-06-19,88.81,23213760,89.87,90.25,87.535,41.65899604743084
2020-06-22,89.13,8028040,88.72,89.44,87.61,41.94761660079053
2020-06-23,89.35,7778700,90.14,90.61,89.11,42.04382345191043
2020-06-24,89.14,8208755,89.175,89.83,87.42,42.14003030303032
2020-06-25,88.96,7062645,88.7,89.46,87.32,42.236237154150224
2020-06-26,88.02,9126471,89.07,89.73,87.54,42.33244400527012
2020-06-29,89.01,5870389,88.211,89.15,86.68,42.62106455862981
2020-06-30,91.21,9378521,89.2,91.93,89.0,42.717271409749706
2020-07-01,89.78,6990619,91.01,91.3,89.58,42.8134782608696
2020-07-02,91.87,8317278,91.09,92.5,90.8,42.860048086555835
2020-07-06,92.92,6933086,93.21,93.75,92.1,43.04632738930078
2020-07-07,92.14,6722402,92.97,93.55,91.91,43.09289721498701
2020-07-08,93.53,6692687,93.27,93.6,92.34,43.13946704067325
2020-07-09,93.25,6287666,93.95,93.95,91.44,43.18603686635949
2020-07-10,92.51,5687563,93.0,93.52,91.56,43.23260669204572
2020-07-13,91.33,7606351,93.3,94.125,91.2,43.37231616910443
2020-07-14,92.38,6570953,90.86,92.62,89.2,43.418885994790664
2020-07-15,92.55,6154056,92.93,92.93,91.01,43.4654558204769
2020-07-16,91.2,6178667,91.264,91.747,90.68,43.51202564616313
2020-07-17,92.23,5985862,91.68,92.455,91.0,43.55859547184937
2020-07-20,93.17,5407473,92.192,93.27,91.3,43.698304948908074
2020-07-21,92.31,7099738,93.55,93.85,91.81,43.744874774594315
2020-07-22,92.6,4366672,92.74,93.29,91.67,43.79144460028055
2020-07-23,89.67,9438516,92.91,92.97,89.2287,43.83801442596678
2020-07-24,88.89,9519999,89.21,90.29,87.51,43.88458425165302
2020-07-27,92.7,8021665,90.023,92.84,89.26,44.024293728711726
2020-07-28,91.45,5818417,92.171,92.59,90.57,44.07086355439796
2020-07-29,93.03,11453040,92.08,93.62,91.74,44.117433380084194
2020-07-30,107.19,42122510,102.42,107.69,100.7,44.164003205770435
2020-07-31,105.61,16770270,105.66,107.753,104.51,44.21057303145667
2020-08-03,109.59,18903470,107.4,113.0,107.0341,44.05251780477591
2020-08-04,110.95,10205400,109.49,111.02,108.66,43.95020527859241
2020-08-05,111.39,7970393,111.0,112.46,110.08,43.84789275240892
2020-08-06,111.06,6392228,111.23,111.36,109.93,43.74558022622542
2020-08-07,108.25,11155940,110.01,111.05,106.0,43.643267700041925
2020-08-10,106.36,10087130,108.6,108.99,105.7226,43.33633012149143
2020-08-11,108.83,17802960,106.2,112.01,104.74,43.23401759530793
2020-08-12,115.79,18672310,110.39,116.25,109.65,43.131705069124436
2020-08-13,113.41,9958426,116.2,116.2,112.77,43.02939254294094
2020-08-14,113.74,6640963,113.3,114.52,112.57,42.927080016757444
2020-08-17,112.18,10282990,113.29,114.49,110.63,42.620142438206955
2020-08-18,112.03,6387011,112.91,113.38,111.52,42.51782991202346
2020-08-19,111.04,7747599,112.33,113.47,110.75,42.41551738583996
2020-08-20,110.66,7200318,110.0,110.98,109.67,42.313204859656466
2020-08-21,113.0,8546881,110.23,113.15,109.95,42.21089233347297
2020-08-24,115.91,10235000,114.37,116.0,113.27,41.90395475492248
2020-08-25,115.95,6207980,116.11,117.1,114.44,41.80164222873898
2020-08-26,116.04,7487404,116.25,116.55,115.17,41.69932970255548
2020-08-27,116.02,8206185,116.43,118.18,115.35,41.597017176371985
2020-08-28,118.2,6280250,116.71,118.26,116.17,41.49470465018849
2020-08-31,119.1,9694649,118.332,121.06,118.12,41.187767071638
2020-09-01,122.01,9101301,121.08,122.57,119.51,41.0854545454545
2020-09-02,123.18,9167699,123.26,123.9299,121.81,41.064939393939355
2020-09-03,116.43,13560800,121.3,121.71,115.6,41.044424242424206
2020-09-04,115.97,11064280,115.69,117.82,112.38,41.02390909090905
2020-09-08,109.77,10245170,111.94,113.88,109.62,40.94184848484845
2020-09-09,114.02,9708449,113.48,115.77,112.3,40.9213333333333
2020-09-10,112.44,6166312,115.15,115.81,111.57,40.90081818181815
2020-09-11,113.42,6740182,113.38,114.845,112.4,40.880303030303004
2020-09-14,113.46,5397303,115.24,115.43,112.65,40.81875757575755
2020-09-15,116.58,8773740,114.94,117.81,114.79,40.7982424242424
2020-09-16,114.56,6342106,118.0,118.0,114.54,40.77772727272725
2020-09-17,114.88,7418146,111.92,115.6999,111.0,40.7572121212121
2020-09-18,110.69,15443200,115.04,115.43,109.8,40.73669696969695
2020-09-21,111.92,8197611,109.16,112.14,108.3,40.6751515151515
2020-09-22,113.82,6911176,112.61,114.25,110.415,40.65463636363635
2020-09-23,110.57,6553322,113.64,113.93,110.07,40.6341212121212
2020-09-24,112.19,6848958,109.39,113.29,109.24,40.61360606060605
2020-09-25,114.5,11717990,113.55,115.75,111.8,40.5930909090909
2020-09-28,118.47,9043578,115.96,118.7391,114.92,40.53154545454545
2020-09-29,117.38,5687851,118.14,119.25,117.2,40.511030303030296
2020-09-30,117.68,5829731,117.5,119.255,116.9238,40.49051515151515
2020-10-01,119.52,5316766,119.93,120.205,117.7,40.47
2020-10-02,115.47,5834337,116.78,118.66,115.43,40.558847926267276
2020-10-05,120.52,5835936,116.9,120.65,116.73,40.82539170506912
2020-10-06,119.54,7636963,120.45,122.52,119.1,40.9142396313364
2020-10-07,123.03,7410347,121.235,123.36,120.65,41.003087557603685
2020-10-08,122.34,4757536,124.0,124.43,121.84,41.09193548387096
2020-10-09,124.87,11073410,123.93,125.89,122.79,41.18078341013825
2020-10-12,126.69,7893835,127.6996,127.6996,124.9523,41.447327188940086
2020-10-13,127.46,7605706,127.47,128.18,125.4,41.536175115207364
2020-10-14,129.88,13183610,129.08,132.42,128.93,41.62502304147465
2020-10-15,128.58,7377948,127.3,129.135,126.65,41.713870967741926
2020-10-16,129.03,6626992,129.7,130.19,127.735,41.80271889400921
2020-10-19,128.42,5765840,130.127,131.96,127.7,42.06926267281105
2020-10-20,128.3,4413343,129.18,129.33,127.51,42.158110599078334
2020-10-21,128.55,4343992,128.04,130.42,126.37,42.24695852534561
2020-10-22,128.38,3897002,129.51,129.59,126.86,42.33580645161289
2020-10-23,128.88,3943056,128.59,129.1,127.1,42.424654377880174
2020-10-26,126.2,6065923,127.53,128.67,124.4,42.69119815668201
2020-10-27,125.91,5825518,126.51,126.96,125.19,42.7800460829493
2020-10-28,121.58,8234821,123.5,123.82,121.05,42.868894009216575
2020-10-29,126.44,7053259,122.06,127.69,121.89,42.95774193548386
2020-10-30,123.36,7814462,123.68,125.245,121.6,43.04658986175114
2020-11-02,123.97,5860276,124.5,126.17,122.41,43.445287784679074
2020-11-03,125.45,5832837,125.44,126.92,124.69,43.66628985507245
2020-11-04,128.97,12608900,129.325,129.57,126.07,43.88729192546583
2020-11-05,145.41,27910880,145.819,148.8,141.83,44.108293995859206
2020-11-06,145.01,7278458,146.01,146.232,143.96,44.32929606625258
2020-11-09,142.61,10666300,149.41,149.41,142.44,44.992302277432714
2020-11-10,140.11,12019880,140.148,143.17,138.53,45.21330434782609
2020-11-11,147.69,10222700,144.5,148.09,144.0,45.434306418219464
2020-11-12,143.91,8585640,147.57,148.51,143.07,45.655308488612846
2020-11-13,144.26,5902150,145.538,146.25,143.23,45.87631055900622
2020-11-16,149.07,7598487,145.2,149.25,144.55,46.539316770186346
2020-11-17,148.74,7438646,149.02,149.85,147.1836,46.76031884057973
2020-11-18,147.05,12124510,149.24,153.33,146.91,46.9813209109731
2020-11-19,147.53,7743707,146.561,149.3,145.46,47.20232298136648
2020-11-20,146.03,5555858,148.28,149.1,145.94,47.42332505175986
2020-11-23,143.82,11654920,142.35,147.0,141.8801,48.086331262939986
2020-11-24,145.93,10807320,143.39,146.33,141.11,48.30733333333336
2020-11-25,144.08,6398910,145.95,147.49,144.04,48.52833540372674
2020-11-27,143.83,3878048,145.49,146.43,143.7,48.97033954451349
2020-11-30,147.17,8712502,144.63,147.29,144.05,49.633345755693625
2020-12-01,151.26,11910500,148.79,152.39,147.7943,49.854347826087
2020-12-02,149.98,7800326,150.51,151.49,149.62,50.0058665598077
2020-12-03,149.91,6355269,151.04,152.7739,149.64,50.15738529352839
2020-12-04,157.62,12759950,150.3,158.09,150.0,50.30890402724909
2020-12-07,158.02,7009334,158.55,158.97,156.71,50.76346022841118
2020-12-08,158.8,6088312,157.46,159.29,155.874,50.914978962131876
2020-12-09,156.02,7947152,158.6,161.07,155.55,51.066497695852576
2020-12-10,155.75,7522238,154.42,157.85,152.73,51.218016429573275
2020-12-11,144.28,25923150,149.24,150.27,141.8901,51.36953516329397
2020-12-14,146.29,12258490,144.9,147.75,143.33,51.82409136445606
2020-12-15,148.36,6619794,149.37,149.915,147.1,51.97561009817676
2020-12-16,149.74,6610887,149.14,150.44,146.71,52.12712883189745
2020-12-17,149.53,7039049,150.865,151.23,148.38,52.27864756561815
2020-12-18,147.42,13288320,150.7947,150.7947,146.1238,52.43016629933884
2020-12-21,146.8,7024570,145.005,147.36,144.41,52.884722500500935
2020-12-22,146.34,5753843,146.611,147.03,144.72,53.036241234221634
2020-12-23,146.96,5186736,147.63,151.54,146.87,53.18775996794233
2020-12-24,148.79,2120165,147.8,148.9,147.2,53.33927870166303
2020-12-28,147.74,4576625,150.62,151.07,147.44,53.94535363654582
2020-12-29,148.49,3543794,148.97,148.99,147.03,54.09687237026651
2020-12-30,149.95,3965615,149.12,151.61,148.9227,54.24839110398721
2020-12-31,152.34,4941702,150.322,152.56,150.1,54.3999098377079
2021-01-04,148.5,9826976,153.01,155.15,147.1388,55.26872580645164
2021-01-05,152.43,8507227,148.65,152.7,148.5,55.507824884792655
2021-01-06,151.19,7174615,151.53,153.87,149.47,55.74692396313367
2021-01-07,155.7,8482308,152.33,156.42,152.26,55.98602304147468
2021-01-08,156.64,6252391,157.23,157.53,154.54,56.225122119815694
2021-01-11,156.11,5148685,156.1,158.13,154.92,56.942419354838734
2021-01-12,154.45,4385653,156.64,156.87,153.96,57.18151843317975
2021-01-13,157.42,5479883,155.19,157.9281,153.65,57.42061751152076
2021-01-14,160.85,10102400,159.397,163.18,158.5,57.65971658986177
2021-01-15,157.09,8607363,160.77,160.86,156.88,57.898815668202786
2021-01-19,163.77,8208973,158.94,164.1,158.45,58.85521198156684
2021-01-20,164.6,7943314,164.72,167.94,164.44,59.094311059907845
2021-01-21,164.75,6306238,165.805,166.49,163.34,59.33341013824886
2021-01-22,162.42,5062340,164.0,164.2744,161.52,59.57250921658987
2021-01-25,164.4,5370818,164.32,167.045,161.73,60.28980645161291
2021-01-26,162.55,6554240,164.2,164.65,160.91,60.528905529953924
2021-01-27,153.67,9854009,158.49,160.73,152.69,60.76800460829494
2021-01-28,155.55,8087365,156.28,158.97,153.11,61.00710368663595
2021-01-29,156.28,9502087,160.247,160.635,154.75,61.246202764976964
2021-02-01,161.58,8265129,157.37,162.4,156.49,61.9635
2021-02-02,164.78,6926487,164.51,165.38,161.3,62.07862344720497
2021-02-03,162.3,14156670,167.577,167.58,161.8,62.19374689440994
2021-02-04,147.97,46141760,150.18,151.78,145.2,62.308870341614906
2021-02-05,145.84,24695400,148.85,148.9,144.62,62.42399378881988
2021-02-08,147.38,12181640,147.1,147.6,145.3,62.76936413043478
2021-02-09,146.11,11681310,147.55,148.5,145.9,62.884487577639746
2021-02-10,145.5,11701310,147.62,147.75,144.37,62.99961102484472
2021-02-11,145.56,11600210,145.78,146.57,143.53,63.11473447204968
2021-02-12,147.98,9155244,145.57,151.4,144.865,63.22985791925465
2021-02-16,147.16,10211880,149.0,149.74,146.06,63.69035170807452
2021-02-17,144.75,11950270,145.825,146.89,143.4204,63.80547515527949
2021-02-18,143.91,8411408,143.54,144.7,142.96,63.92059860248446
2021-02-19,144.94,10012500,144.78,145.85,143.49,64.03572204968943
2021-02-22,139.46,12763910,142.25,144.12,139.08,64.38109239130434
2021-02-23,137.12,14425300,136.38,138.48,134.44,64.4962158385093
2021-02-24,141.1,13146250,136.4,141.18,135.0924,64.61133928571427
2021-02-25,135.53,12701090,139.56,140.83,135.02,64.72646273291923
2021-02-26,136.19,11772560,136.76,138.15,134.7,64.8415861801242
2021-03-01,139.49,9428359,137.5,139.63,136.46,65.1869565217391
2021-03-02,137.04,8693234,140.0,140.1,136.77,65.17350631136043
2021-03-03,131.66,14862730,135.6,136.1801,131.54,65.16005610098175
2021-03-04,127.8,15831070,132.35,134.2,126.58,65.14660589060307
2021-03-05,129.75,13292040,130.92,131.166,125.4,65.13315568022438
2021-03-08,123.2,15256060,129.0,129.7713,122.99,65.09280504908834
2021-03-09,129.11,13130250,127.385,129.92,126.33,65.07935483870966
2021-03-10,127.87,12492300,130.67,131.1,127.64,65.06590462833098
2021-03-11,131.74,11920180,131.01,133.24,130.01,65.05245441795229
2021-03-12,129.98,9365665,129.9,130.33,127.62,65.03900420757361
2021-03-15,131.64,7810042,130.06,131.76,129.12,64.99865357643758
2021-03-16,133.65,10434700,132.89,135.44,132.293,64.9852033660589
2021-03-17,133.92,10781520,131.31,135.6,129.68,64.9717531556802
2021-03-18,129.75,9587535,132.44,133.6,129.66,64.95830294530153
2021-03-19,131.02,17599880,129.79,132.48,129.17,64.94485273492285
2021-03-22,134.09,9036884,132.96,135.55,132.595,64.90450210378681
2021-03-23,132.52,7425650,134.0,134.355,131.4119,64.89105189340812
2021-03-24,127.18,10962260,132.99,133.06,127.11,64.87760168302944
2021-03-25,127.28,10460760,126.66,127.6384,124.39,64.86415147265076
2021-03-26,132.99,11071560,127.06,133.35,127.04,64.85070126227208
2021-03-29,131.27,9750057,132.54,133.34,129.77,64.81035063113603
2021-03-30,130.11,7097298,130.17,131.24,129.065,64.79690042075735
2021-03-31,132.59,8361293,130.96,133.52,130.57,64.78345021037867
2021-04-01,137.79,14069560,134.5,138.4321,133.6,64.77
2021-04-05,140.33,12562770,139.04,140.5,138.23,65.20644444444444
2021-04-06,138.06,9099981,139.85,140.23,137.635,65.31555555555556
2021-04-07,139.43,6958516,138.33,139.95,137.4,65.42466666666668
2021-04-08,140.34,7304948,140.0,140.37,138.81,65.53377777777779
2021-04-09,140.57,6033171,139.904,140.68,138.88,65.6428888888889
2021-04-12,137.44,10355530,138.86,139.89,136.05,65.97022222222225
2021-04-13,137.3,9225208,138.38,138.77,135.75,66.07933333333335
2021-04-14,134.75,9967790,137.08,137.84,133.91,66.18844444444447
2021-04-15,137.84,11733240,136.0,137.99,135.57,66.29755555555558
2021-04-16,138.21,6583895,137.62,139.005,136.65,66.4066666666667
2021-04-19,135.25,8728948,136.9,137.05,134.085,66.73400000000004
